graph_index,graph,n,initialization,editsWeight,usedIterations,actualPlateau,time,solved,solution_cost,time_exact,ratio
952,bio-nr-952-size-18,18,trivial,2352,4,0,0.2874529454857111,True,2352,0.004604466,1.0
953,bio-nr-953-size-29,29,trivial,5866,3,0,0.4530050791800022,True,5866,0.02902292,1.0
954,bio-nr-954-size-32,32,trivial,3110,4,0,0.35255495458841324,True,3110,0.009679708,1.0
955,bio-nr-955-size-15,15,trivial,168,2,0,35.571055021137,True,168,0.001423958,1.0
956,bio-nr-956-size-4,4,trivial,0,2,0,0.14085602015256882,True,0,0.00020034,1.0
957,bio-nr-957-size-4,4,trivial,0,2,0,24.43610806949437,True,0,0.00020591400000000002,1.0
958,bio-nr-958-size-60,60,trivial,17634,3,0,0.7642991840839386,True,17634,30.010747115,1.0
959,bio-nr-959-size-3,3,trivial,0,2,0,0.1520831137895584,True,0,0.000196657,1.0
960,bio-nr-960-size-41,41,trivial,5000,4,0,0.8849569130688906,True,5000,0.018486686999999998,1.0
961,bio-nr-961-size-11,11,trivial,0,2,0,0.17511309124529362,True,0,0.000294495,1.0
962,bio-nr-962-size-4,4,trivial,0,2,0,0.14406791888177395,True,0,0.000235435,1.0
963,bio-nr-963-size-58,58,trivial,2787,4,0,1.5707630664110184,True,2787,0.133823276,1.0
964,bio-nr-964-size-54,54,trivial,11395,4,0,41.0002579446882,True,11395,0.108659441,1.0
965,bio-nr-965-size-46,46,trivial,5790,5,0,1.2427389156073332,True,5790,0.024810571,1.0
966,bio-nr-966-size-47,47,trivial,13265,4,0,0.8063269779086113,True,13265,9.919805823999999,1.0
967,bio-nr-967-size-16,16,trivial,748,3,0,0.2497290261089801,True,748,0.002866661,1.0
968,bio-nr-968-size-14,14,trivial,105,3,0,0.2240450121462345,True,105,0.0008915339999999999,1.0
969,bio-nr-969-size-26,26,trivial,254,3,0,39.608060847967856,True,254,0.005000933,1.0
970,bio-nr-970-size-96,96,editing,59837,5,0,32.449690857902176,False,-1,-1.0,-1.0
971,bio-nr-971-size-33,33,trivial,4657,3,0,0.3548169042915106,True,4657,0.009859173,1.0
972,bio-nr-972-size-18,18,trivial,1623,3,0,0.2764950040727854,True,1623,0.007718593,1.0
973,bio-nr-973-size-19,19,trivial,0,3,0,0.2789159771054983,True,0,0.000436525,1.0
974,bio-nr-974-size-62,62,trivial,20468,4,0,1.6531271394342184,True,20468,34.147795364000004,1.0
975,bio-nr-975-size-5,5,trivial,0,2,0,0.1510989386588335,True,0,0.000202582,1.0
976,bio-nr-976-size-12,12,trivial,955,4,0,17.709813080728054,True,955,0.001093854,1.0
977,bio-nr-977-size-13,13,trivial,946,3,0,0.2185760531574488,True,946,0.002115917,1.0
978,bio-nr-978-size-92,92,trivial,38739,4,0,3.1554228626191616,False,-1,-1.0,-1.0
979,bio-nr-979-size-79,79,trivial,26227,5,0,3.2752312254160643,True,26227,0.488943095,1.0
980,bio-nr-980-size-52,52,random_insert,18631,3,0,1.0366810020059347,True,18489,54.820075306999996,1.007680242306236
981,bio-nr-981-size-50,50,trivial,21129,8,0,2.1665268577635293,True,21129,33.909167112,1.0
982,bio-nr-982-size-68,68,trivial,46159,4,0,1.7154121305793524,False,-1,-1.0,-1.0
983,bio-nr-983-size-71,71,trivial,31684,5,0,2.5574369356036186,False,-1,-1.0,-1.0
984,bio-nr-984-size-52,52,trivial,2900,3,0,0.9289428126066924,True,2900,0.177111477,1.0
985,bio-nr-985-size-8,8,trivial,15,3,0,0.16875285655260086,True,15,0.0007908030000000001,1.0
986,bio-nr-986-size-8,8,trivial,0,3,0,42.87767899222672,True,0,0.000189291,1.0
987,bio-nr-987-size-81,81,editing,6972,3,0,14.809386106207967,True,6972,13.426812957000001,1.0
988,bio-nr-988-size-49,49,random_insert,14485,5,0,11.541453888639808,True,14485,7.06199552,1.0
989,bio-nr-989-size-71,71,trivial,36454,4,0,1.9677821546792984,False,-1,-1.0,-1.0
990,bio-nr-990-size-33,33,trivial,2417,4,0,0.6439469289034605,True,2417,0.018366208999999998,1.0
991,bio-nr-991-size-34,34,trivial,288,3,0,0.5567390471696854,True,288,0.0027913609999999996,1.0
992,bio-nr-992-size-32,32,random_insert,9988,0,0,0.31057000160217285,True,9988,0.588209136,1.0
993,bio-nr-993-size-24,24,trivial,0,3,0,36.892456002533436,True,0,0.00047234800000000004,1.0
994,bio-nr-994-size-6,6,trivial,33,2,0,0.15678699128329754,True,33,0.000742457,1.0
995,bio-nr-995-size-42,42,trivial,2433,5,3,175.3405241761357,True,2433,0.043761619,1.0
996,bio-nr-996-size-7,7,trivial,5,2,0,0.14859018847346306,True,5,0.0008128660000000001,1.0
997,bio-nr-997-size-6,6,trivial,5,2,0,0.12490502558648585,True,5,0.000697903,1.0
998,bio-nr-998-size-53,53,trivial,10486,67,4,31.698195962235328,True,10486,0.489963394,1.0
999,bio-nr-999-size-5,5,trivial,0,2,0,44.41390908323229,True,0,0.000222873,1.0
1000,bio-nr-1000-size-31,31,trivial,0,3,0,32.2123181540519,True,0,0.000690243,1.0
1001,bio-nr-1001-size-19,19,trivial,659,4,0,0.2875200007110834,True,659,0.0026167820000000002,1.0
1002,bio-nr-1002-size-33,33,trivial,462,3,0,28.58966588973999,True,462,0.002111271,1.0
1003,bio-nr-1003-size-62,62,trivial,5599,5,0,0.9869651403278112,True,5599,29.550038610999998,1.0
1004,bio-nr-1004-size-106,106,trivial,74610,8,0,8.685448905453086,False,-1,-1.0,-1.0
1005,bio-nr-1005-size-64,64,trivial,34467,4,0,1.6977139748632908,True,34467,78.678788117,1.0
1006,bio-nr-1006-size-43,43,trivial,7147,4,0,0.5841171368956566,True,7147,0.7782083559999999,1.0
1007,bio-nr-1007-size-53,53,editing,14072,3,0,16.004339791834354,True,14072,4.143514414,1.0
1008,bio-nr-1008-size-10,10,trivial,2335,3,0,0.18376018851995468,True,2335,0.000997024,1.0
1009,bio-nr-1009-size-28,28,trivial,7485,5,1,29.57478398457169,True,7485,0.100439476,1.0
1010,bio-nr-1010-size-108,108,random_insert,11829,3,0,0.8479370735585691,True,11703,0.16715749400000002,1.0107664701358625
1011,bio-nr-1011-size-61,61,trivial,20329,4,0,1.220664009451866,True,20329,37.773593808,1.0
1012,bio-nr-1012-size-37,37,trivial,11780,3,0,0.5421601235866547,True,11780,0.7555754990000001,1.0
1013,bio-nr-1013-size-13,13,trivial,218,2,0,12.948221061378716,True,218,0.001062891,1.0
1014,bio-nr-1014-size-18,18,trivial,463,4,0,0.315450131893158,True,463,0.0009565660000000001,1.0
1015,bio-nr-1015-size-42,42,trivial,6005,4,0,0.5533609073609114,True,6005,0.011084143000000001,1.0
1016,bio-nr-1016-size-43,43,random_insert,15672,2,0,0.49720215611159796,True,15672,8.540397711,1.0
1017,bio-nr-1017-size-27,27,trivial,716,3,0,0.3992130514234304,True,716,0.002185083,1.0
1018,bio-nr-1018-size-10,10,trivial,546,3,0,0.18596206791698933,True,546,0.000847888,1.0
1019,bio-nr-1019-size-126,126,trivial,87745,4,0,2.130005042999984,False,-1,-1.0,-1.0
1020,bio-nr-1020-size-44,44,editing,6730,5,0,41.93658800795674,True,6730,0.879182338,1.0
1021,bio-nr-1021-size-78,78,trivial,20753,4,0,1.3640669640153646,True,20753,31.445641724,1.0
1022,bio-nr-1022-size-103,103,random_insert,96026,3,0,2.268203068524599,False,-1,-1.0,-1.0
1023,bio-nr-1023-size-49,49,trivial,4465,3,0,34.502384020015604,True,4465,0.8304629370000001,1.0
1024,bio-nr-1024-size-13,13,trivial,154,3,0,0.1865148078650236,True,154,0.001034745,1.0
1025,bio-nr-1025-size-15,15,trivial,121,2,0,0.17130188643932345,True,121,0.001221876,1.0
1026,bio-nr-1026-size-133,133,trivial,49059,7,0,43.131423881277435,False,-1,-1.0,-1.0
1027,bio-nr-1027-size-48,48,trivial,9887,5,0,19.87851387821138,True,9887,4.372884489,1.0
1028,bio-nr-1028-size-55,55,trivial,10046,7,0,1.471513882279396,True,10046,18.449015311,1.0
1029,bio-nr-1029-size-37,37,editing,919,3,0,35.731862066313624,True,919,0.004497122,1.0
1030,bio-nr-1030-size-3,3,trivial,0,2,0,0.1321360468864441,True,0,0.000214997,1.0
1031,bio-nr-1031-size-6,6,trivial,0,2,0,0.13187318108975887,True,0,0.000231537,1.0
1032,bio-nr-1032-size-115,115,random_insert,166793,5,0,3.3631739206612115,False,-1,-1.0,-1.0
1033,bio-nr-1033-size-89,89,random_insert,87233,5,0,2.7372229378670454,False,-1,-1.0,-1.0
1034,bio-nr-1034-size-4,4,trivial,77,2,0,0.12794602662324905,True,77,0.000691123,1.0
1035,bio-nr-1035-size-30,30,trivial,1824,5,0,0.6657759658992289,True,1824,0.009690296999999999,1.0
1036,bio-nr-1036-size-8,8,trivial,21,3,0,0.17377897165715694,True,21,0.0007271430000000001,1.0
1037,bio-nr-1037-size-31,31,random_insert,13264,2,0,27.32559316791594,True,13264,0.615656799,1.0
1038,bio-nr-1038-size-216,216,random_insert,341090,5,0,23.2414819765836,False,-1,-1.0,-1.0
1039,bio-nr-1039-size-7,7,trivial,0,2,0,25.49790008924901,True,0,0.000273125,1.0
1040,bio-nr-1040-size-12,12,trivial,543,2,0,0.1821420155465603,True,543,0.00121996,1.0
1041,bio-nr-1041-size-13,13,trivial,862,3,0,0.16668415628373626,True,862,0.0009502489999999999,1.0
1042,bio-nr-1042-size-3,3,trivial,0,2,0,0.14406302943825722,True,0,0.000190598,1.0
1043,bio-nr-1043-size-39,39,trivial,12392,5,0,0.7699739653617144,True,12392,0.9156296190000001,1.0
1044,bio-nr-1044-size-50,50,editing,13510,3,0,27.219154872000214,True,13510,5.542505584,1.0
1045,bio-nr-1045-size-7,7,trivial,0,3,0,25.213925167918205,True,0,0.00022652900000000003,1.0
1046,bio-nr-1046-size-31,31,trivial,811,4,0,0.5992879159748554,True,811,0.003035813,1.0
1047,bio-nr-1047-size-30,30,editing,709,2,0,27.486623032018546,True,709,0.0047460670000000005,1.0
1048,bio-nr-1048-size-32,32,trivial,3612,3,0,0.4903650842607021,True,3612,0.003602166,1.0
1049,bio-nr-1049-size-9,9,trivial,0,2,0,0.14773104339838028,True,0,0.000271556,1.0
1050,bio-nr-1050-size-30,30,trivial,2689,2,0,0.35378988832235336,True,2689,0.0017560020000000002,1.0
1051,bio-nr-1051-size-22,22,trivial,411,3,0,0.25713304057717323,True,411,0.003013371,1.0
1052,bio-nr-1052-size-8,8,trivial,9,3,0,0.18120813183486464,True,9,0.00083731,1.0
1053,bio-nr-1053-size-27,27,trivial,5166,4,0,0.3778410609811544,True,5166,0.00741108,1.0
1054,bio-nr-1054-size-26,26,trivial,0,2,0,0.3158152103424072,True,0,0.0006022369999999999,1.0
1055,bio-nr-1055-size-25,25,trivial,431,3,0,0.3743330016732216,True,431,0.001965649,1.0
1056,bio-nr-1056-size-40,40,trivial,15029,5,0,18.470922019332647,True,15029,2.109953705,1.0
1057,bio-nr-1057-size-87,87,editing,35806,5,1,29.08900612965226,False,-1,-1.0,-1.0
1058,bio-nr-1058-size-26,26,trivial,62,3,0,0.3046921920031309,True,62,0.00171854,1.0
1059,bio-nr-1059-size-55,55,trivial,14916,8,1,1.1681688483804464,True,14916,8.2965742,1.0
1060,bio-nr-1060-size-22,22,trivial,422,3,0,0.28236210346221924,True,422,0.0014547820000000002,1.0
1061,bio-nr-1061-size-9,9,trivial,680,3,0,0.1670289784669876,True,680,0.000755835,1.0
1062,bio-nr-1062-size-29,29,trivial,3690,3,0,32.86453685723245,True,3690,0.014378765,1.0
1063,bio-nr-1063-size-4,4,trivial,0,2,0,0.15412108041346073,True,0,0.000199709,1.0
1064,bio-nr-1064-size-34,34,trivial,4869,4,0,0.3239929210394621,True,4869,0.023791386,1.0
1065,bio-nr-1065-size-32,32,trivial,0,3,0,0.4952459130436182,True,0,0.000737083,1.0
1066,bio-nr-1066-size-46,46,trivial,18573,5,0,1.1544618755578997,True,18573,3.560395132,1.0
1067,bio-nr-1067-size-16,16,trivial,839,3,0,24.653102969750762,True,839,0.0024567829999999997,1.0
1068,bio-nr-1068-size-12,12,trivial,268,3,0,0.20474218763411045,True,268,0.000891735,1.0
1069,bio-nr-1069-size-94,94,trivial,17516,4,0,1.851934939622879,False,-1,-1.0,-1.0
1070,bio-nr-1070-size-9,9,trivial,0,2,0,0.17112097702920434,True,0,0.000266752,1.0
1071,bio-nr-1071-size-7,7,trivial,0,2,0,0.15258509665727615,True,0,0.000226601,1.0
1072,bio-nr-1072-size-12,12,trivial,202,2,0,0.15100883319973946,True,202,0.001010399,1.0
1073,bio-nr-1073-size-24,24,trivial,264,4,0,3.10639594681561,True,264,0.0017135339999999998,1.0
1074,bio-nr-1074-size-21,21,trivial,3084,3,0,0.2951589412987232,True,3084,0.003687072,1.0
1075,bio-nr-1075-size-8,8,trivial,0,2,0,0.15145214274525642,True,0,0.00025182599999999997,1.0
1076,bio-nr-1076-size-75,75,trivial,43642,5,0,1.425913069397211,False,-1,-1.0,-1.0
1077,bio-nr-1077-size-8,8,trivial,127,4,0,0.193233136087656,True,127,0.000938528,1.0
1078,bio-nr-1078-size-8,8,trivial,33,2,0,0.15844288282096386,True,33,0.000778407,1.0
1079,bio-nr-1079-size-12,12,trivial,380,2,0,14.720879960805178,True,380,0.001300809,1.0
1080,bio-nr-1080-size-34,34,trivial,4759,4,0,0.6043750327080488,True,4759,0.45191625399999996,1.0
1081,bio-nr-1081-size-41,41,editing,8902,5,0,25.866029085591435,True,8902,1.6702563680000002,1.0
1082,bio-nr-1082-size-27,27,trivial,5759,4,0,0.42941514402627945,True,5759,0.062589226,1.0
1083,bio-nr-1083-size-5,5,trivial,0,2,0,32.79823902994394,True,0,0.000219733,1.0
1084,bio-nr-1084-size-26,26,trivial,5845,3,0,0.31687505543231964,True,5845,0.035334639,1.0
1085,bio-nr-1085-size-21,21,trivial,434,5,0,31.348850810900327,True,434,0.0031191490000000003,1.0
1086,bio-nr-1086-size-9,9,trivial,0,3,0,0.1749941147863865,True,0,0.000243943,1.0
1087,bio-nr-1087-size-30,30,trivial,75,3,0,0.3968491218984127,True,75,0.0014401479999999998,1.0
1088,bio-nr-1088-size-18,18,trivial,172,3,0,0.2646259963512421,True,172,0.0010070419999999999,1.0
1089,bio-nr-1089-size-4,4,trivial,0,2,0,0.12589804828166962,True,0,0.000202582,1.0
1090,bio-nr-1090-size-9,9,trivial,0,2,0,0.15032687224447727,True,0,0.00027819,1.0
1091,bio-nr-1091-size-6,6,trivial,189,2,0,0.12612203136086464,True,189,0.000707953,1.0
1092,bio-nr-1092-size-30,30,trivial,6102,4,0,0.4596170037984848,True,6102,0.113038628,1.0
1093,bio-nr-1093-size-78,78,asc_degree_insert,71889,3,0,2.098431112244725,False,-1,-1.0,-1.0
1094,bio-nr-1094-size-33,33,random_insert,3797,2,0,0.2736027818173169,True,3797,0.156101595,1.0
1095,bio-nr-1095-size-4,4,trivial,31,2,0,0.1460420899093151,True,31,0.000707594,1.0
1096,bio-nr-1096-size-27,27,trivial,209,3,0,0.34337397664785385,True,209,0.00299494,1.0
1097,bio-nr-1097-size-11,11,trivial,144,3,0,34.61641003377736,True,144,0.0008111069999999999,1.0
1098,bio-nr-1098-size-22,22,trivial,0,3,0,0.3354630898684263,True,0,0.000456531,1.0
1099,bio-nr-1099-size-29,29,trivial,3376,3,0,0.25301496498286724,True,3376,0.008564406,1.0
1100,bio-nr-1100-size-17,17,trivial,21,3,0,0.2259660977870226,True,21,0.000974826,1.0
1101,bio-nr-1101-size-19,19,trivial,1758,4,0,0.2850298769772053,True,1758,0.004266962,1.0
1102,bio-nr-1102-size-26,26,trivial,1817,3,0,0.4078079946339129,True,1817,0.009077811,1.0
1103,bio-nr-1103-size-17,17,trivial,719,3,0,0.21835509687662125,True,719,0.002507626,1.0
1104,bio-nr-1104-size-4,4,trivial,0,2,0,0.1516819465905428,True,0,0.0001889,1.0
1105,bio-nr-1105-size-36,36,trivial,1277,3,0,0.34455000422894955,True,1277,0.003338626,1.0
1106,bio-nr-1106-size-15,15,trivial,655,3,0,1.4093329664319754,True,655,0.001284841,1.0
1107,bio-nr-1107-size-34,34,trivial,11123,3,0,6.043962901458143,True,11123,0.303808892,1.0
1108,bio-nr-1108-size-64,64,editing,15610,3,0,16.00641291588545,True,15610,55.334124032,1.0
1109,bio-nr-1109-size-37,37,editing,11474,5,0,15.611375914886596,True,11474,0.36947096799999996,1.0
1110,bio-nr-1110-size-15,15,trivial,3215,4,0,0.2598389983177185,True,3215,0.008645271999999999,1.0
1111,bio-nr-1111-size-12,12,trivial,941,2,0,0.1588969025760889,True,941,0.001115825,1.0
1112,bio-nr-1112-size-78,78,trivial,71948,5,0,7.8297608997672805,False,-1,-1.0,-1.0
1113,bio-nr-1113-size-22,22,trivial,3702,3,0,0.2677920274436474,True,3702,0.019805007,1.0
1114,bio-nr-1114-size-42,42,editing,11289,5,0,20.671667996793985,True,11117,3.8276235439999997,1.0154717999460285
1115,bio-nr-1115-size-49,49,trivial,5144,5,0,0.9148279204964638,True,5144,3.6541917589999997,1.0
1116,bio-nr-1116-size-3,3,trivial,0,2,0,0.14221691526472569,True,0,0.00039168,1.0
1117,bio-nr-1117-size-25,25,trivial,800,4,0,0.3153809811919928,True,800,0.002599355,1.0
1118,bio-nr-1118-size-7,7,trivial,269,3,0,12.933964841067793,True,269,0.000910076,1.0
1119,bio-nr-1119-size-18,18,trivial,3510,2,0,0.2045638393610716,True,3510,0.007316554,1.0
1120,bio-nr-1120-size-39,39,random_insert,10696,2,0,0.575249083340168,True,10696,25.075936535,1.0
1121,bio-nr-1121-size-10,10,trivial,0,3,0,0.19921408966183665,True,0,0.00025307,1.0
1122,bio-nr-1122-size-15,15,trivial,604,3,0,0.2439350355416537,True,604,0.0010142369999999999,1.0
1123,bio-nr-1123-size-61,61,trivial,15589,3,0,42.0716090593487,True,15589,28.622132171,1.0
1124,bio-nr-1124-size-32,32,trivial,678,3,0,0.3899829462170601,True,678,0.003680166,1.0
1125,bio-nr-1125-size-8,8,trivial,0,3,0,0.1858300529420376,True,0,0.000245019,1.0
1126,bio-nr-1126-size-65,65,random_insert,5033,3,0,1.7056621145457032,True,5033,0.032069868,1.0
1127,bio-nr-1127-size-45,45,trivial,22923,4,0,0.8908121380954981,True,22923,16.833732981,1.0
1128,bio-nr-1128-size-45,45,random_insert,6863,3,0,0.8786860853433609,True,6863,2.111103394,1.0
1129,bio-nr-1129-size-13,13,trivial,321,3,0,0.20818808116018767,True,321,0.0009771410000000002,1.0
1130,bio-nr-1130-size-159,159,trivial,156188,5,0,3.9423350244760513,False,-1,-1.0,-1.0
1131,bio-nr-1131-size-13,13,trivial,0,2,0,18.259902950376283,True,0,0.000300328,1.0
1132,bio-nr-1132-size-6,6,trivial,0,2,0,0.1343649346381426,True,0,0.00026081,1.0
1133,bio-nr-1133-size-13,13,trivial,61,4,0,0.22097700275480747,True,61,0.000932674,1.0
1134,bio-nr-1134-size-11,11,trivial,878,3,0,0.17819111235439775,True,878,0.001260715,1.0
1135,bio-nr-1135-size-9,9,trivial,35,3,0,0.18548709340393546,True,35,0.0007720219999999999,1.0
1136,bio-nr-1136-size-5,5,trivial,0,2,0,0.14578201808035374,True,0,0.00023590700000000002,1.0
1137,bio-nr-1137-size-35,35,trivial,2699,3,0,0.5364608950912952,True,2699,0.011138898000000001,1.0
1138,bio-nr-1138-size-30,30,editing,8930,4,0,14.586377190425992,True,8930,0.31615233,1.0
1139,bio-nr-1139-size-14,14,trivial,31,3,0,0.20691286772489548,True,31,0.001064923,1.0
1140,bio-nr-1140-size-24,24,random_insert,4402,2,0,0.3010949585586786,True,4402,0.09060545099999999,1.0
1141,bio-nr-1141-size-48,48,trivial,4499,3,0,0.4872200079262257,True,4499,0.057442837999999996,1.0
1142,bio-nr-1142-size-29,29,trivial,5348,3,0,0.3242720849812031,True,5348,0.005351514,1.0
1143,bio-nr-1143-size-11,11,trivial,23,2,0,0.15700608491897586,True,23,0.000860787,1.0
1144,bio-nr-1144-size-14,14,trivial,584,3,0,21.56207803636789,True,584,0.001204861,1.0
1145,bio-nr-1145-size-13,13,trivial,294,3,0,0.22856798022985456,True,294,0.000938318,1.0
1146,bio-nr-1146-size-6,6,trivial,0,2,0,0.14540809206664562,True,0,0.00024263599999999999,1.0
1147,bio-nr-1147-size-13,13,trivial,0,3,0,0.22937217727303505,True,0,0.000322254,1.0
1148,bio-nr-1148-size-12,12,trivial,20,2,0,0.17558690160512924,True,20,0.000809224,1.0
1149,bio-nr-1149-size-4,4,trivial,0,3,0,0.16334396786987782,True,0,0.000218291,1.0
1150,bio-nr-1150-size-7,7,trivial,125,3,0,0.15952694229781628,True,125,0.000803837,1.0
1151,bio-nr-1151-size-13,13,trivial,137,3,0,0.2235090360045433,True,137,0.001781625,1.0
1152,bio-nr-1152-size-9,9,trivial,555,2,0,0.151962973177433,True,555,0.0008410510000000001,1.0
1153,bio-nr-1153-size-6,6,trivial,0,2,0,0.1459310296922922,True,0,0.00022349400000000003,1.0
1154,bio-nr-1154-size-6,6,trivial,0,3,0,33.03503408096731,True,0,0.00021611200000000002,1.0
1155,bio-nr-1155-size-6,6,trivial,74,2,0,0.15401886776089668,True,74,0.000746131,1.0
1156,bio-nr-1156-size-19,19,trivial,1454,5,0,0.3525239881128073,True,1454,0.003978718,1.0
1157,bio-nr-1157-size-21,21,trivial,5776,3,0,0.30390103347599506,True,5776,0.01083071,1.0
1158,bio-nr-1158-size-24,24,trivial,2770,3,0,0.35022106021642685,True,2770,0.014411613,1.0
1159,bio-nr-1159-size-16,16,trivial,1029,5,1,0.3385921008884907,True,1029,0.0014394310000000001,1.0
1160,bio-nr-1160-size-25,25,asc_degree_insert,3057,2,0,0.2647161018103361,True,3057,0.053739907,1.0
1161,bio-nr-1161-size-20,20,trivial,0,3,0,0.28471997939050203,True,0,0.000443539,1.0
1162,bio-nr-1162-size-15,15,trivial,716,4,0,0.2782819792628288,True,716,0.002402076,1.0
1163,bio-nr-1163-size-10,10,editing,384,3,0,25.635143974795927,True,384,0.001985726,1.0
1164,bio-nr-1164-size-56,56,trivial,7695,4,0,29.05067102983594,True,7695,0.105296704,1.0
1165,bio-nr-1165-size-51,51,trivial,267,3,0,19.113593967631463,True,267,0.003525711,1.0
1166,bio-nr-1166-size-16,16,trivial,594,3,0,0.22511696442961693,True,594,0.001407756,1.0
1167,bio-nr-1167-size-9,9,trivial,0,2,0,0.1695910468697548,True,0,0.00026068099999999997,1.0
1168,bio-nr-1168-size-11,11,trivial,695,3,0,0.19546994008123875,True,695,0.001367473,1.0
1169,bio-nr-1169-size-6,6,trivial,0,2,0,0.15375716611742973,True,0,0.000247916,1.0
1170,bio-nr-1170-size-8,8,trivial,44,3,0,0.1800090540200472,True,44,0.000754365,1.0
1171,bio-nr-1171-size-22,22,trivial,553,3,0,0.2980879507958889,True,553,0.002771767,1.0
1172,bio-nr-1172-size-31,31,trivial,3330,3,0,0.4453188739717007,True,3330,0.11678948300000001,1.0
1173,bio-nr-1173-size-15,15,trivial,235,2,0,20.64325008541345,True,235,0.0013320460000000001,1.0
1174,bio-nr-1174-size-3,3,trivial,0,2,0,0.13156584464013574,True,0,0.00022475299999999998,1.0
1175,bio-nr-1175-size-21,21,trivial,758,3,0,0.3356980159878731,True,758,0.001655211,1.0
1176,bio-nr-1176-size-5,5,trivial,41,2,0,0.1285600010305643,True,41,0.000845991,1.0
1177,bio-nr-1177-size-3,3,trivial,0,2,0,0.12808991596102715,True,0,0.00019893799999999998,1.0
1178,bio-nr-1178-size-20,20,trivial,0,4,0,0.3317540977150202,True,0,0.00039885699999999997,1.0
1179,bio-nr-1179-size-10,10,trivial,0,2,0,0.1514740288257599,True,0,0.000255527,1.0
1180,bio-nr-1180-size-37,37,trivial,1122,3,0,52.324251038953655,True,1122,0.008418125,1.0
1181,bio-nr-1181-size-11,11,trivial,0,3,0,0.2271779812872409,True,0,0.000317616,1.0
